Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10089289,2021-01-01 11:59:37,2019-09-11 16:49:25,102862813,31064569526,102862813,302,8795,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089289/SRR10089289.lite.1,SRX6821958,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364534,SAMN12718363,simple,9606,Homo sapiens,GSM4071556,,,,,,,no,,,,,GEO,SRA959162,,public,16FD787FAB37118CA497679285CAC1EC,D8AFEA50BD467DD935A45E5A94D82680
SRR10089290,2021-01-01 11:59:37,2019-09-11 16:52:03,104590635,31586371770,104590635,302,9004,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089290/SRR10089290.lite.1,SRX6821959,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364535,SAMN12718362,simple,9606,Homo sapiens,GSM4071557,,,,,,,no,,,,,GEO,SRA959162,,public,31979BADA98932D1BF870EEE421F3B13,F291D157723E14340CAED2D1B1F317E2
SRR10089291,2021-01-01 11:59:37,2019-09-11 16:44:11,99267076,29978656952,99267076,302,8559,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089291/SRR10089291.lite.1,SRX6821960,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364536,SAMN12718361,simple,9606,Homo sapiens,GSM4071558,,,,,,,no,,,,,GEO,SRA959162,,public,B60C75D00458BF5827BA44535DBA10EB,E7A35DEA7D794C74F73F667FCD33EFA2
SRR10089292,2021-01-01 11:59:37,2019-09-11 16:13:01,76438581,23084451462,76438581,302,7143,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089292/SRR10089292.lite.1,SRX6821961,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364537,SAMN12718360,simple,9606,Homo sapiens,GSM4071559,,,,,,,no,,,,,GEO,SRA959162,,public,CB4428F893A2197D810F6162FBF9BFFC,D06F8D8C7F8A6246A143F5B5D7816CC6
SRR10089293,2021-01-01 11:59:37,2019-09-11 16:27:56,71630560,21632429120,71630560,302,6709,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089293/SRR10089293.lite.1,SRX6821962,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364538,SAMN12718359,simple,9606,Homo sapiens,GSM4071560,,,,,,,no,,,,,GEO,SRA959162,,public,D88576C8E30A7999AE5A492595C0240B,DC1C6225427E5AC3C3105A9FD8452927
SRR10089294,2021-01-01 11:59:37,2019-09-11 16:09:32,63291525,19114040550,63291525,302,5609,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089294/SRR10089294.lite.1,SRX6821963,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364539,SAMN12718358,simple,9606,Homo sapiens,GSM4071561,,,,,,,no,,,,,GEO,SRA959162,,public,104FB59CB60D14D67DABBEE31CB27B7D,55EF7D27E51405AE1CA3C545C3F00F35
SRR10089295,2021-01-01 11:59:38,2019-09-11 16:28:14,94344993,28492187886,94344993,302,8593,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089295/SRR10089295.lite.1,SRX6821964,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364540,SAMN12718357,simple,9606,Homo sapiens,GSM4071562,,,,,,,no,,,,,GEO,SRA959162,,public,F5C48FC63C1B0E7838A65EE3F17F418E,8612907B82E45CAD0E6CB7396CCE0C62
SRR10089296,2021-01-01 11:59:38,2019-09-11 16:31:58,88197498,26635644396,88197498,302,8085,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089296/SRR10089296.lite.1,SRX6821965,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364541,SAMN12718356,simple,9606,Homo sapiens,GSM4071563,,,,,,,no,,,,,GEO,SRA959162,,public,3DE6C1128C7F9173B05044EAA7045151,240FFFC2FBA71821D8BBEDE499A641E7
SRR10089297,2021-01-01 11:59:38,2019-09-11 16:31:42,90159308,27228111016,90159308,302,8037,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089297/SRR10089297.lite.1,SRX6821966,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364542,SAMN12718355,simple,9606,Homo sapiens,GSM4071564,,,,,,,no,,,,,GEO,SRA959162,,public,7D29C01BECF8967493ABE0B2F53431E9,172838485653E669BF9C075494BC197E
SRR10089298,2021-01-01 11:59:38,2019-09-11 16:39:40,90292683,27268390266,90292683,302,8260,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089298/SRR10089298.lite.1,SRX6821967,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364543,SAMN12718354,simple,9606,Homo sapiens,GSM4071565,,,,,,,no,,,,,GEO,SRA959162,,public,25D975B64CFA3222B62B2C84C2A97123,BCD22ACE9DBAA61BB0D10437E60518C4
SRR10089299,2021-01-01 11:59:38,2019-09-11 16:35:03,86692086,26181009972,86692086,302,8049,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089299/SRR10089299.lite.1,SRX6821968,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364544,SAMN12718353,simple,9606,Homo sapiens,GSM4071566,,,,,,,no,,,,,GEO,SRA959162,,public,1A9AD4433C988158B41CE3188A0221C5,41B88A00459F855E26BD7824BC933829
SRR10089300,2021-01-01 11:59:38,2019-09-11 16:41:02,85248609,25745079918,85248609,302,7925,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089300/SRR10089300.lite.1,SRX6821969,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364545,SAMN12718352,simple,9606,Homo sapiens,GSM4071567,,,,,,,no,,,,,GEO,SRA959162,,public,0A575163B3120FEBF63D4E305A13DBD6,74E4EE227B3D5C2FF5D4337520E2B441
SRR10089301,2021-01-01 11:59:38,2019-09-11 16:14:05,80173208,24212308816,80173208,302,7322,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089301/SRR10089301.lite.1,SRX6821970,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364546,SAMN12718351,simple,9606,Homo sapiens,GSM4071568,,,,,,,no,,,,,GEO,SRA959162,,public,2A10437E205D21E192E8A09F5D060280,8A5737762C4E0428CA3E3D33F902B121
SRR10089302,2021-01-01 11:59:38,2019-09-11 16:19:00,83137347,25107478794,83137347,302,7722,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089302/SRR10089302.lite.1,SRX6821971,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364547,SAMN12718350,simple,9606,Homo sapiens,GSM4071569,,,,,,,no,,,,,GEO,SRA959162,,public,C144435A1DE61BD25A78E21CB7BE2F4A,0BEBFE8A8BBE2CC96F4E65DEEB8D0FAA
SRR10089303,2021-01-01 11:59:38,2019-09-11 16:39:54,109609105,33101949710,109609105,302,9502,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089303/SRR10089303.lite.1,SRX6821972,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364548,SAMN12718349,simple,9606,Homo sapiens,GSM4071570,,,,,,,no,,,,,GEO,SRA959162,,public,903ADB2C7637F20E0510D5EE74C00DDD,EC5A9CE47F6F8299524077D0E9E06E6A
SRR10089304,2021-01-01 11:59:38,2019-09-11 17:18:17,99421264,30025221728,99421264,302,8758,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089304/SRR10089304.lite.1,SRX6821973,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364549,SAMN12718348,simple,9606,Homo sapiens,GSM4071571,,,,,,,no,,,,,GEO,SRA959162,,public,694041C2DAAD9477931BC2880ACA71A1,4C11A75FECF9DF6405FC2754F8B7BF6A
SRR10089305,2021-01-01 11:59:38,2019-09-11 17:07:45,75324700,22748059400,75324700,302,6536,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089305/SRR10089305.lite.1,SRX6821974,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364550,SAMN12718347,simple,9606,Homo sapiens,GSM4071572,,,,,,,no,,,,,GEO,SRA959162,,public,865FD97F46CD683EECAA68D41F79CEB5,576EA8BB406C7E0089B83A99DDE0A474
SRR10089306,2021-01-01 11:59:38,2019-09-11 17:02:25,74148714,22392911628,74148714,302,6425,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089306/SRR10089306.lite.1,SRX6821975,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364551,SAMN12718346,simple,9606,Homo sapiens,GSM4071573,,,,,,,no,,,,,GEO,SRA959162,,public,04138A11B49110F8F6D2A643A570ECF3,B94F2F886FF104BD2ECB5B0930E2B636
SRR10089307,2021-01-01 11:59:38,2019-09-11 18:05:45,141263757,42661654614,141263757,302,12406,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089307/SRR10089307.lite.1,SRX6821976,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364552,SAMN12718345,simple,9606,Homo sapiens,GSM4071574,,,,,,,no,,,,,GEO,SRA959162,,public,82034CC07DC53050C6EE0C7FA821C35A,0B14B43CEF159428F26A3773D8AC1472
SRR10089308,2021-01-01 11:59:38,2019-09-11 17:17:37,89518116,27034471032,89518116,302,7789,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089308/SRR10089308.lite.1,SRX6821977,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364553,SAMN12718344,simple,9606,Homo sapiens,GSM4071575,,,,,,,no,,,,,GEO,SRA959162,,public,98E2A073C748FBB90A9D0AE087EC1BE2,CA6D139D160CBB27FF7FAD8BF3501854
SRR10089309,2021-01-01 11:59:38,2019-09-11 17:11:59,80587969,24337566638,80587969,302,7134,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089309/SRR10089309.lite.1,SRX6821978,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364554,SAMN12718343,simple,9606,Homo sapiens,GSM4071576,,,,,,,no,,,,,GEO,SRA959162,,public,B30CCD067BBD84FE06805617AE3F3DA9,D58A80A6C56F844B7B847D62B5BDB69F
SRR10089310,2021-01-01 11:59:38,2019-09-11 18:24:46,101443057,30635803214,101443057,302,8709,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089310/SRR10089310.lite.1,SRX6821979,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364555,SAMN12718342,simple,9606,Homo sapiens,GSM4071577,,,,,,,no,,,,,GEO,SRA959162,,public,44592799B412E65B15FD14BBB2D39329,9AF81E639E180B202D15D20DF0493EED
SRR10089311,2021-01-01 11:59:38,2019-09-11 18:42:45,94047464,28402334128,94047464,302,8267,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089311/SRR10089311.lite.1,SRX6821980,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364556,SAMN12718341,simple,9606,Homo sapiens,GSM4071578,,,,,,,no,,,,,GEO,SRA959162,,public,EA6FA3192C059B55C2295F8EB4BD5D29,2227F1023869B6059CC30C9981A298BE
SRR10089312,2021-01-01 11:59:38,2019-09-11 18:20:24,88300938,26666883276,88300938,302,7837,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089312/SRR10089312.lite.1,SRX6821981,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364557,SAMN12718340,simple,9606,Homo sapiens,GSM4071579,,,,,,,no,,,,,GEO,SRA959162,,public,D69C1FB74D2CAFEFC402C12A31812E22,7D56F61C08453D7FF33641DDD8E224CB
SRR10089313,2021-01-01 11:59:38,2019-09-11 18:32:03,93137934,28127656068,93137934,302,8025,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089313/SRR10089313.lite.1,SRX6821982,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364558,SAMN12718339,simple,9606,Homo sapiens,GSM4071580,,,,,,,no,,,,,GEO,SRA959162,,public,24C957C2C72E438779A62A69DE38F9B4,F0ED654F87DFCE8A2E80ACB62C6E977F
SRR10089314,2021-01-01 11:59:38,2019-09-11 18:19:58,67141414,20276707028,67141414,302,5853,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089314/SRR10089314.lite.1,SRX6821983,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364559,SAMN12718299,simple,9606,Homo sapiens,GSM4071581,,,,,,,no,,,,,GEO,SRA959162,,public,FC8BC1104328BDE5853B1A83E2852678,D6E170F534882F92F855DF09D20E0109
SRR10089315,2021-01-01 11:59:38,2019-09-11 18:29:14,99960449,30188055598,99960449,302,8707,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089315/SRR10089315.lite.1,SRX6821984,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364560,SAMN12718298,simple,9606,Homo sapiens,GSM4071582,,,,,,,no,,,,,GEO,SRA959162,,public,D2B7DE74D370CF542FEE68116468506C,11B761D6AADB2905DF24B6525491AA5B
SRR10089316,2021-01-01 11:59:38,2019-09-11 18:18:47,81383895,24577936290,81383895,302,7128,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089316/SRR10089316.lite.1,SRX6821985,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364561,SAMN12718297,simple,9606,Homo sapiens,GSM4071583,,,,,,,no,,,,,GEO,SRA959162,,public,A5EF0FE6C4F04F433F1429504EBEADB0,EA984DB3BB5CCF5F581AFD1EBF65EACE
SRR10089317,2021-01-01 11:59:38,2019-09-11 18:14:55,68795977,20776385054,68795977,302,5959,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089317/SRR10089317.lite.1,SRX6821986,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364562,SAMN12718296,simple,9606,Homo sapiens,GSM4071584,,,,,,,no,,,,,GEO,SRA959162,,public,33D2F953282E7D0967D50E5199C6DC85,2F37F01AC740C1664624BAFA42B1A105
SRR10089318,2021-01-01 11:59:38,2019-09-11 18:18:14,74740511,22571634322,74740511,302,6450,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089318/SRR10089318.lite.1,SRX6821987,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364563,SAMN12718295,simple,9606,Homo sapiens,GSM4071585,,,,,,,no,,,,,GEO,SRA959162,,public,01C9804DAEC045C581A7C605F915155B,588FBA136EEFA40C88E9F58757A40DFA
SRR10089319,2021-01-01 11:59:38,2019-09-11 18:15:51,76641698,23145792796,76641698,302,6589,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089319/SRR10089319.lite.1,SRX6821988,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364564,SAMN12718294,simple,9606,Homo sapiens,GSM4071586,,,,,,,no,,,,,GEO,SRA959162,,public,57AA277ADE1D0A5BFDB324744CFA6FAB,A9AD05B07CF11FD0A6A25E76792A0E12
SRR10089320,2021-01-01 11:59:38,2019-09-11 18:34:58,83835622,25318357844,83835622,302,7216,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089320/SRR10089320.lite.1,SRX6821989,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364565,SAMN12718293,simple,9606,Homo sapiens,GSM4071587,,,,,,,no,,,,,GEO,SRA959162,,public,0FA4017FD67263E356B3869C7DD2E70B,F061391179922F8983564D86598C0987
SRR10089254,2021-01-01 11:59:36,2019-09-11 15:39:55,77276917,23337628934,77276917,302,6748,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089254/SRR10089254.lite.1,SRX6821923,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364499,SAMN12718262,simple,9606,Homo sapiens,GSM4071521,,,,,,,no,,,,,GEO,SRA959162,,public,8E3DBDCFAB998AA9F79FC27C0B86EF8F,4117224A08C3201DC97BCA8BDE25F207
SRR10089255,2021-01-01 11:59:36,2019-09-11 15:46:35,83943504,25350938208,83943504,302,7431,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089255/SRR10089255.lite.1,SRX6821924,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364500,SAMN12718261,simple,9606,Homo sapiens,GSM4071522,,,,,,,no,,,,,GEO,SRA959162,,public,4DD3E1B115C200A2CAEF07586C125B36,165A3970B6F9A25D230C060E1589BB8D
SRR10089256,2021-01-01 11:59:36,2019-09-11 15:21:25,64473578,19471020556,64473578,302,5619,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089256/SRR10089256.lite.1,SRX6821925,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364501,SAMN12718260,simple,9606,Homo sapiens,GSM4071523,,,,,,,no,,,,,GEO,SRA959162,,public,A3E83EBA37A956CD158BF2E6D02A162C,6E7BDBEECC0D4A03E37065572F28EB9A
SRR10089257,2021-01-01 11:59:36,2019-09-11 15:41:12,76760178,23181573756,76760178,302,6585,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089257/SRR10089257.lite.1,SRX6821926,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364502,SAMN12718259,simple,9606,Homo sapiens,GSM4071524,,,,,,,no,,,,,GEO,SRA959162,,public,4C69F536D97D25212EB4D850763B78BD,EB1A20A1C83BBB346EFD1B86F3291246
SRR10089258,2021-01-01 11:59:36,2019-09-11 15:38:16,80284307,24245860714,80284307,302,7098,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089258/SRR10089258.lite.1,SRX6821927,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364503,SAMN12718258,simple,9606,Homo sapiens,GSM4071525,,,,,,,no,,,,,GEO,SRA959162,,public,2B1D93A9CCCE67CDF58D9E2B15D43B9E,D38803651050786FF90B3D1B1CF02F6C
